blue,country,fips,green,hex_code,hsv/0,hsv/1,hsv/2,hue,img,lat,lng,red,saturation,value
0.180392156863,Guyana,GY,0.258823529412,24422e,0.388888888889,0.454545454545,0.258823529412,0.388888888889,GY.png,4.7920175082,-58.9747808712,0.141176470588,0.454545454545,0.258823529412
0.309803921569,Haiti,HA,0.388235294118,5e634f,0.208333333333,0.20202020202,0.388235294118,0.208333333333,HA.png,18.9416084612,-72.679458966,0.36862745098,0.20202020202,0.388235294118
0.509803921569,Heard & McDonald Is.,HM,0.474509803922,707982,0.583333333333,0.138461538462,0.509803921569,0.583333333333,HM.png,-53.0913325875,73.4983733435,0.439215686275,0.138461538462,0.509803921569
0.254901960784,Honduras,HO,0.349019607843,515941,0.222222222222,0.269662921348,0.349019607843,0.222222222222,HO.png,14.8192212122,-86.6191449608,0.317647058824,0.269662921348,0.349019607843
0.223529411765,Howland I.,HQ,0.196078431373,2e3239,0.606060606061,0.19298245614,0.223529411765,0.606060606061,HQ.png,0.8000965796,-176.6374175602,0.180392156863,0.19298245614,0.223529411765
0.407843137255,Hungary,HU,0.427450980392,6f6d68,0.119047619048,0.0630630630631,0.435294117647,0.119047619048,HU.png,47.166502594,19.413449085,0.435294117647,0.0630630630631,0.435294117647
0.266666666667,Iceland,IC,0.254901960784,4e4144,0.961538461538,0.166666666667,0.305882352941,0.961538461538,IC.png,64.9975884418,-18.6054667962,0.305882352941,0.166666666667,0.305882352941
0.294117647059,India,IN,0.372549019608,5e5f4b,0.175,0.210526315789,0.372549019608,0.175,IN.png,22.8834780333,79.6162011905,0.36862745098,0.210526315789,0.372549019608
0.525490196078,Iran,IR,0.639215686275,b4a386,0.105072463768,0.255555555556,0.705882352941,0.105072463768,IR.png,32.7394630394,54.1977659143,0.705882352941,0.255555555556,0.705882352941
0.474509803922,Iraq,IZ,0.623529411765,b39f79,0.109195402299,0.324022346369,0.701960784314,0.109195402299,IZ.png,33.0480242185,43.7721354458,0.701960784314,0.324022346369,0.701960784314
0.262745098039,Ireland,EI,0.360784313725,4f5c43,0.253333333333,0.271739130435,0.360784313725,0.253333333333,EI.png,53.1763807059,-8.1505798307,0.309803921569,0.271739130435,0.360784313725
0.305882352941,Isle of Man,IM,0.36862745098,5a5e4e,0.208333333333,0.170212765957,0.36862745098,0.208333333333,IM.png,54.2290801915,-4.525850221,0.352941176471,0.170212765957,0.36862745098
0.462745098039,Israel,IS,0.521568627451,8e8576,0.104166666667,0.169014084507,0.556862745098,0.104166666667,IS.png,31.358528326,34.9658562215,0.556862745098,0.169014084507,0.556862745098
0.396078431373,Italy,IT,0.498039215686,757f65,0.230769230769,0.204724409449,0.498039215686,0.230769230769,IT.png,42.7957820482,12.0717417432,0.458823529412,0.204724409449,0.498039215686
0.160784313725,Jamaica,JM,0.23137254902,2c3b29,0.305555555556,0.305084745763,0.23137254902,0.305555555556,JM.png,18.1514194157,-77.3190118263,0.172549019608,0.305084745763,0.23137254902
0.141176470588,Jan Mayen,JN,0.235294117647,353c24,0.215277777778,0.4,0.235294117647,0.215277777778,JN.png,71.0208481107,-8.4035323299,0.207843137255,0.4,0.235294117647
0.266666666667,Japan,JA,0.156862745098,1d2844,0.619658119658,0.573529411765,0.266666666667,0.619658119658,JA.png,37.5621614418,137.9907443825,0.113725490196,0.573529411765,0.266666666667
0.321568627451,Jarvis I.,DQ,0.290196078431,434a52,0.588888888889,0.182926829268,0.321568627451,0.588888888889,DQ.png,-0.3860174663,-160.0272248207,0.262745098039,0.182926829268,0.321568627451
0.223529411765,Jersey,JE,0.376470588235,4e6039,0.24358974359,0.40625,0.376470588235,0.24358974359,JE.png,49.2191163593,-2.1286497627,0.305882352941,0.40625,0.376470588235
0.643137254902,Johnston Atoll,JQ,0.572549019608,5e92a4,0.542857142857,0.426829268293,0.643137254902,0.542857142857,JQ.png,16.7280483246,-169.5339253743,0.36862745098,0.426829268293,0.643137254902
0.450980392157,Jordan,JO,0.541176470588,998a73,0.100877192982,0.248366013072,0.6,0.100877192982,JO.png,31.2533160047,36.7867290878,0.6,0.248366013072,0.6
0.776470588235,Juan De Nova I.,JU,0.780392156863,8dc7c6,0.497126436782,0.291457286432,0.780392156863,0.497126436782,JU.png,-17.0644908019,42.7437456739,0.552941176471,0.291457286432,0.780392156863
0.337254901961,Kazakhstan,KZ,0.419607843137,6a6b56,0.174603174603,0.196261682243,0.419607843137,0.174603174603,KZ.png,48.0159850867,66.6578230818,0.41568627451,0.196261682243,0.419607843137
0.282352941176,Kenya,KE,0.321568627451,655248,0.0574712643678,0.287128712871,0.396078431373,0.0574712643678,KE.png,0.5298624646,37.8578818755,0.396078431373,0.287128712871,0.396078431373
0.576470588235,Kuwait,KU,0.670588235294,bfab93,0.0909090909091,0.230366492147,0.749019607843,0.0909090909091,KU.png,29.3407925054,47.5908785152,0.749019607843,0.230366492147,0.749019607843
0.333333333333,Kyrgyzstan,KG,0.427450980392,7c6d55,0.102564102564,0.314516129032,0.486274509804,0.102564102564,KG.png,41.465053959,74.5555962844,0.486274509804,0.314516129032,0.486274509804
0.309803921569,Laos,LA,0.364705882353,3f5d4f,0.422222222222,0.322580645161,0.364705882353,0.422222222222,LA.png,18.5027427532,103.7632910152,0.247058823529,0.322580645161,0.364705882353
0.333333333333,Latvia,LG,0.392156862745,526455,0.361111111111,0.18,0.392156862745,0.361111111111,LG.png,56.857534554,24.9294249471,0.321568627451,0.18,0.392156862745
0.537254901961,Lebanon,LE,0.682352941176,c3ae89,0.10632183908,0.297435897436,0.764705882353,0.10632183908,LE.png,33.9202653991,35.8880260697,0.764705882353,0.297435897436,0.764705882353
0.529411764706,Lesotho,LT,0.560784313725,938f87,0.111111111111,0.0816326530612,0.576470588235,0.111111111111,LT.png,-29.5809998538,28.2430108766,0.576470588235,0.0816326530612,0.576470588235
0.207843137255,Liberia,LI,0.286274509804,314935,0.361111111111,0.328767123288,0.286274509804,0.361111111111,LI.png,6.4480918587,-9.307913504,0.192156862745,0.328767123288,0.286274509804
0.294117647059,Libya,LY,0.325490196078,61534b,0.0606060606061,0.226804123711,0.380392156863,0.0606060606061,LY.png,27.043953931,18.0232871897,0.380392156863,0.226804123711,0.380392156863
0.176470588235,Liechtenstein,LS,0.207843137255,2e352d,0.3125,0.150943396226,0.207843137255,0.3125,LS.png,47.1518476121,9.5542691297,0.180392156863,0.150943396226,0.207843137255
0.247058823529,Lithuania,LH,0.317647058824,43513f,0.296296296296,0.222222222222,0.317647058824,0.296296296296,LH.png,55.3356704206,23.8981221633,0.262745098039,0.222222222222,0.317647058824
0.207843137255,Luxembourg,LU,0.294117647059,2e4b35,0.373563218391,0.386666666667,0.294117647059,0.373563218391,LU.png,49.770627962,6.0878136254,0.180392156863,0.386666666667,0.294117647059
0.38431372549,Macedonia,MK,0.462745098039,717662,0.208333333333,0.169491525424,0.462745098039,0.208333333333,MK.png,41.5996826693,21.697475751,0.443137254902,0.169491525424,0.462745098039
0.439215686275,Madagascar,MA,0.454901960784,607470,0.466666666667,0.172413793103,0.454901960784,0.466666666667,MA.png,-19.3733833655,46.7060394066,0.376470588235,0.172413793103,0.454901960784
0.41568627451,Malawi,MI,0.486274509804,7c7c6a,0.166666666667,0.145161290323,0.486274509804,0.166666666667,MI.png,-13.2158036593,34.3072332123,0.486274509804,0.145161290323,0.486274509804
0.498039215686,Mali,ML,0.678431372549,c8ad7f,0.10502283105,0.365,0.78431372549,0.10502283105,ML.png,17.3502793552,-3.5244221985,0.78431372549,0.365,0.78431372549
0.450980392157,Malta,MT,0.482352941176,837b73,0.0833333333333,0.12213740458,0.513725490196,0.0833333333333,MT.png,35.8905224404,14.4419214047,0.513725490196,0.12213740458,0.513725490196
0.266666666667,Martinique,MB,0.337254901961,495644,0.287037037037,0.209302325581,0.337254901961,0.287037037037,MB.png,14.6525485467,-61.021286998,0.286274509804,0.209302325581,0.337254901961
0.58431372549,Mauritania,MR,0.8,f0cc95,0.100732600733,0.379166666667,0.941176470588,0.100732600733,MR.png,20.2598513898,-10.332297562,0.941176470588,0.379166666667,0.941176470588
0.396078431373,Mauritius,MP,0.23137254902,2d3b65,0.625,0.554455445545,0.396078431373,0.625,MP.png,-20.2518681282,57.8707552746,0.176470588235,0.554455445545,0.396078431373
0.235294117647,Mayotte,MF,0.247058823529,313f3c,0.464285714286,0.222222222222,0.247058823529,0.464285714286,MF.png,-12.8187119746,45.1387002794,0.192156862745,0.222222222222,0.247058823529
0.18431372549,Mexico,MX,0.349019607843,6c592f,0.114754098361,0.564814814815,0.423529411765,0.114754098361,MX.png,23.9504646696,-102.5328862819,0.423529411765,0.564814814815,0.423529411765
0.439215686275,Midway Is.,MQ,0.454901960784,727470,0.25,0.0344827586207,0.454901960784,0.25,MQ.png,28.2051968018,-177.3788154397,0.447058823529,0.0344827586207,0.454901960784
